t,along_track_mm,cross_track_mm,speed_mps
25.048000,1.5165,-10.8911,0.2592
25.049000,1.3198,-10.9019,0.2572
25.050000,1.1185,-10.9048,0.2554
25.051000,0.9292,-10.9466,0.2536
25.052000,0.7345,-10.9805,0.2519
25.053000,0.5347,-11.0063,0.2504
25.054000,0.3302,-11.0239,0.2489
25.055000,0.1218,-11.0328,0.2476
25.055000,-0.0856,-10.8763,0.2467
25.056000,-0.2965,-10.8718,0.2454
25.057000,-0.5102,-10.8582,0.2443
25.057000,-0.6372,-10.5867,0.2455
25.058000,-0.8455,-10.5616,0.2445
25.059000,-1.0555,-10.5272,0.2435
25.060000,-1.2665,-10.4837,0.2427
25.061000,-1.4721,-10.4798,0.2420
25.062000,-1.6796,-10.4668,0.2414
25.063000,-1.8885,-10.4445,0.2409
25.064000,-2.0982,-10.4131,0.2405
25.065000,-2.3080,-10.3724,0.2402
25.066000,-2.5173,-10.3225,0.2401
25.067000,-2.7255,-10.2635,0.2400
25.068000,-2.9318,-10.1954,0.2401
25.069000,-3.1359,-10.1185,0.2402
25.070000,-3.3371,-10.0328,0.2405
25.071000,-3.5399,-9.9870,0.2409
25.072000,-3.7409,-9.9326,0.2414
25.073000,-3.9393,-9.8697,0.2420
25.074000,-4.1345,-9.7986,0.2427
25.075000,-4.3262,-9.7195,0.2435
25.076000,-4.5137,-9.6327,0.2445
25.077000,-4.6966,-9.5383,0.2455
25.078000,-4.8746,-9.4367,0.2466
25.079000,-5.0474,-9.3281,0.2478
25.080000,-5.2143,-9.2128,0.2491
25.081000,-5.3903,-9.1369,0.2505
25.082000,-5.5616,-9.0543,0.2520
25.083000,-5.7278,-8.9654,0.2536
25.084000,-5.8884,-8.8706,0.2552
25.085000,-6.0433,-8.7700,0.2570
25.086000,-6.1922,-8.6640,0.2588
25.087000,-6.3350,-8.5528,0.2607
25.088000,-6.4714,-8.4367,0.2627
25.089000,-6.6012,-8.3160,0.2648
25.090000,-6.7241,-8.1911,0.2669
25.091000,-6.5851,-8.0856,0.2692
25.092000,-6.4397,-7.9843,0.2715
25.093000,-6.2881,-7.8872,0.2738
25.094000,-6.1303,-7.7943,0.2763
25.095000,-5.9664,-7.7056,0.2788
25.096000,-7.4687,-7.6058,0.2814
25.096000,-7.3248,-7.5475,0.2822
25.097000,-7.4254,-7.4402,0.2848
25.098000,-7.5196,-7.3298,0.2875
25.099000,-7.6075,-7.2165,0.2902
25.100000,-7.6888,-7.1005,0.2930
25.101000,-7.7925,-7.0192,0.2958
25.102000,-7.8906,-6.9349,0.2987
25.103000,-7.9830,-6.8477,0.3017
25.104000,-8.0695,-6.7578,0.3046
25.105000,-8.1503,-6.6654,0.3077
25.106000,-8.2251,-6.5706,0.3108
25.107000,-8.2941,-6.4735,0.3139
25.108000,-8.3571,-6.3745,0.3170
25.109000,-8.4141,-6.2735,0.3202
25.110000,-8.4652,-6.1706,0.3235
25.111000,-8.5436,-6.0988,0.3267
25.112000,-8.6167,-6.0247,0.3300
25.113000,-8.6844,-5.9486,0.3334
25.114000,-8.7467,-5.8703,0.3368
25.115000,-8.8037,-5.7902,0.3402
25.116000,-8.8552,-5.7083,0.3436
25.117000,-8.9014,-5.6247,0.3471
25.118000,-8.9421,-5.5394,0.3506
25.119000,-8.9774,-5.4526,0.3541
25.120000,-9.0072,-5.3643,0.3577
25.120000,-8.9478,-5.3332,0.3579
25.121000,-8.6319,-5.2605,0.3615
25.122000,-8.3108,-5.1921,0.3651
25.123000,-7.9846,-5.1278,0.3687
25.124000,-7.6534,-5.0675,0.3723
25.125000,-9.1986,-5.0184,0.3760
25.126000,-9.2338,-4.9505,0.3797
25.127000,-9.2640,-4.8811,0.3834
25.128000,-9.2892,-4.8104,0.3871
25.129000,-9.3093,-4.7384,0.3908
25.130000,-9.3244,-4.6651,0.3946
25.131000,-8.9585,-4.6048,0.3983
25.132000,-8.5878,-4.5482,0.4021
25.132000,-8.6558,-4.9028,0.4020
25.133000,-8.2829,-4.8490,0.4058
25.134000,-7.9052,-4.7987,0.4096
25.135000,-9.5932,-4.7636,0.4134
25.136000,-9.6202,-4.7075,0.4173
25.137000,-9.6424,-4.6499,0.4211
25.138000,-9.6599,-4.5909,0.4250
25.139000,-9.6727,-4.5305,0.4289
25.140000,-9.6807,-4.4688,0.4328
25.141000,-9.7229,-4.4288,0.4366
25.142000,-9.7607,-4.3872,0.4406
25.143000,-9.7939,-4.3439,0.4445
25.144000,-9.8226,-4.2992,0.4484
25.145000,-9.8466,-4.2531,0.4523
25.146000,-9.8661,-4.2056,0.4563
25.147000,-9.8810,-4.1569,0.4602
25.148000,-9.8913,-4.1069,0.4642
25.149000,-9.8969,-4.0556,0.4682
25.150000,-9.8980,-4.0033,0.4721
25.151000,-9.9343,-3.9701,0.4761
25.152000,-9.9662,-3.9354,0.4801
25.153000,-9.9937,-3.8993,0.4841
25.154000,-10.0166,-3.8620,0.4881
25.155000,-10.0352,-3.8233,0.4921
25.156000,-10.0492,-3.7833,0.4961
25.157000,-10.0588,-3.7421,0.5002
25.158000,-10.0640,-3.6996,0.5042
25.159000,-10.0646,-3.6558,0.5082
25.160000,-10.0609,-3.6109,0.5123
25.160000,-10.3494,-3.4585,0.5115
25.161000,-9.8485,-3.4214,0.5156
25.162000,-9.3432,-3.3868,0.5196
25.163000,-8.8335,-3.3546,0.5237
25.164000,-8.3194,-3.3247,0.5277
25.165000,-10.4676,-3.3030,0.5317
25.166000,-10.4781,-3.2681,0.5358
25.167000,-10.4843,-3.2321,0.5399
25.168000,-10.4861,-3.1950,0.5439
25.169000,-10.4835,-3.1568,0.5480
25.170000,-10.4765,-3.1176,0.5520
25.171000,-10.5059,-3.0937,0.5561
25.172000,-10.5309,-3.0685,0.5602
25.173000,-10.5516,-3.0421,0.5643
25.174000,-10.5681,-3.0145,0.5683
25.175000,-10.5802,-2.9858,0.5724
25.176000,-10.5881,-2.9560,0.5765
25.177000,-10.5916,-2.9250,0.5806
25.178000,-10.5908,-2.8930,0.5846
25.179000,-10.5857,-2.8599,0.5887
25.180000,-10.5763,-2.8258,0.5928
25.181000,-10.6034,-2.8055,0.5969
25.182000,-10.6263,-2.7840,0.6010
25.183000,-10.6449,-2.7614,0.6050
25.184000,-10.6593,-2.7377,0.6091
25.185000,-10.6694,-2.7128,0.6132
25.186000,-10.6753,-2.6869,0.6173
25.187000,-10.6769,-2.6600,0.6214
25.188000,-10.6742,-2.6321,0.6255
25.189000,-10.6673,-2.6032,0.6296
25.190000,-10.6561,-2.5733,0.6336
25.191000,-10.6816,-2.5557,0.6377
25.192000,-10.7028,-2.5371,0.6418
25.193000,-10.7197,-2.5174,0.6459
25.194000,-10.7325,-2.4967,0.6500
25.195000,-10.7411,-2.4749,0.6541
25.196000,-10.7454,-2.4521,0.6582
25.197000,-10.7455,-2.4284,0.6623
25.198000,-10.7415,-2.4036,0.6664
25.199000,-10.7332,-2.3779,0.6705
25.200000,-10.7206,-2.3513,0.6745
25.201000,-10.0484,-2.3320,0.6786
25.202000,-9.3720,-2.3142,0.6827
25.203000,-8.6915,-2.2979,0.6868
25.204000,-8.0067,-2.2831,0.6908
25.205000,-10.7991,-2.2649,0.6949
25.205000,-10.5153,-2.2350,0.6949
25.205000,-10.3277,-2.0252,0.6948
25.206000,-10.3306,-2.0065,0.6989
25.207000,-10.3294,-1.9868,0.7029
25.208000,-10.3240,-1.9663,0.7070
25.209000,-10.3144,-1.9448,0.7111
25.210000,-10.3007,-1.9225,0.7151
25.211000,-10.3234,-1.9103,0.7192
25.212000,-10.3420,-1.8972,0.7233
25.213000,-10.3565,-1.8831,0.7273
25.214000,-10.3668,-1.8682,0.7314
25.215000,-10.3730,-1.8523,0.7354
25.216000,-10.3751,-1.8356,0.7395
25.217000,-10.3730,-1.8179,0.7436
25.218000,-10.3669,-1.7991,0.7476
25.219000,-10.3567,-1.7795,0.7517
25.220000,-10.3423,-1.7588,0.7557
25.221000,-10.3642,-1.7478,0.7598
25.222000,-10.3820,-1.7358,0.7638
25.223000,-10.3957,-1.7229,0.7678
25.224000,-10.4054,-1.7091,0.7719
25.225000,-10.4109,-1.6943,0.7759
25.226000,-10.4124,-1.6786,0.7799
25.227000,-10.4097,-1.6621,0.7840
25.228000,-10.4030,-1.6448,0.7880
25.229000,-10.3922,-1.6267,0.7920
25.230000,-10.3772,-1.6079,0.7961
25.231000,-9.5812,-1.5953,0.8001
25.232000,-8.7811,-1.5839,0.8041
25.233000,-7.9769,-1.5736,0.8081
25.234000,-7.1686,-1.5645,0.8121
25.235000,-6.3563,-1.5565,0.8162
25.236000,-5.5400,-1.5495,0.8202
25.237000,-4.7196,-1.5435,0.8242
25.238000,-3.8952,-1.5385,0.8282
25.239000,-10.4210,-1.4875,0.8322
25.239000,-10.2343,-1.3864,0.8320
25.240000,-10.2190,-1.3692,0.8360
25.241000,-9.3825,-1.3582,0.8400
25.242000,-8.5419,-1.3482,0.8440
25.243000,-7.6974,-1.3393,0.8480
25.244000,-6.8488,-1.3313,0.8520
25.245000,-5.9962,-1.3244,0.8560
25.246000,-5.1397,-1.3185,0.8600
25.247000,-10.2775,-1.2896,0.8640
25.248000,-10.2698,-1.2751,0.8679
25.249000,-10.2581,-1.2598,0.8719
25.250000,-10.2424,-1.2438,0.8759
25.251000,-9.3658,-1.2340,0.8799
25.252000,-8.4851,-1.2252,0.8838
25.253000,-7.6005,-1.2174,0.8878
25.254000,-6.7119,-1.2106,0.8917
25.255000,-5.8194,-1.2046,0.8957
25.256000,-4.9228,-1.1996,0.8997
25.257000,-4.0223,-1.1955,0.9036
25.258000,-3.1178,-1.1922,0.9076
25.259000,-2.2094,-1.1897,0.9115
25.259000,-9.9885,-1.0573,0.9114
25.260000,-9.9724,-1.0425,0.9154
25.261000,-9.0560,-1.0338,0.9193
25.262000,-8.1357,-1.0259,0.9233
25.263000,-7.2114,-1.0190,0.9272
25.264000,-6.2832,-1.0130,0.9311
25.265000,-10.0291,-0.9976,0.9350
25.266000,-10.0286,-0.9864,0.9389
25.267000,-10.0242,-0.9746,0.9429
25.268000,-10.0158,-0.9620,0.9468
25.269000,-10.0035,-0.9487,0.9507
25.270000,-9.9872,-0.9348,0.9546
25.271000,-9.0314,-0.9270,0.9585
25.272000,-8.0717,-0.9201,0.9624
25.273000,-7.1081,-0.9140,0.9663
25.274000,-6.1406,-0.9088,0.9702
25.275000,-5.1692,-0.9044,0.9741
25.276000,-4.1938,-0.9007,0.9780
25.277000,-3.2146,-0.8979,0.9819
25.278000,-2.2315,-0.8958,0.9858
25.279000,-10.0147,-0.8458,0.9896
25.280000,-9.9982,-0.8325,0.9935
25.281000,-10.0165,-0.8256,0.9974
25.282000,-10.0308,-0.8180,1.0012
25.283000,-10.0413,-0.8098,1.0051
25.284000,-10.0479,-0.8009,1.0090
25.285000,-10.0506,-0.7914,1.0128
25.286000,-10.0494,-0.7813,1.0167
25.287000,-10.0444,-0.7706,1.0205
25.288000,-10.0354,-0.7592,1.0244
25.289000,-10.0227,-0.7473,1.0283
25.290000,-10.0060,-0.7349,1.0321
25.291000,-10.0238,-0.7283,1.0359
25.292000,-10.0377,-0.7210,1.0398
25.293000,-10.0478,-0.7131,1.0436
25.293000,-10.0484,-0.6857,1.0432
25.294000,-10.0551,-0.6772,1.0470
25.295000,-10.0579,-0.6682,1.0508
25.296000,-10.0569,-0.6585,1.0546
25.297000,-10.0521,-0.6482,1.0585
25.298000,-10.0434,-0.6374,1.0623
25.299000,-10.0309,-0.6259,1.0661
25.300000,-10.0146,-0.6140,1.0699
25.301000,-10.0324,-0.6075,1.0737
25.302000,-10.0464,-0.6004,1.0775
25.303000,-10.0566,-0.5928,1.0813
25.304000,-10.0629,-0.5845,1.0851
25.305000,-10.0655,-0.5757,1.0889
25.306000,-10.0642,-0.5664,1.0927
25.307000,-10.0592,-0.5564,1.0965
25.308000,-10.0504,-0.5460,1.1003
25.309000,-10.0377,-0.5350,1.1040
25.310000,-10.0213,-0.5234,1.1078
25.311000,-10.0387,-0.5170,1.1116
25.312000,-10.0523,-0.5100,1.1154
25.313000,-10.0622,-0.5024,1.1191
25.314000,-10.0683,-0.4944,1.1229
25.315000,-10.0706,-0.4857,1.1266
25.316000,-10.0691,-0.4766,1.1304
25.317000,-10.0639,-0.4670,1.1342
25.318000,-10.0549,-0.4569,1.1379
25.319000,-10.0422,-0.4463,1.1417
25.320000,-10.0257,-0.4352,1.1454
25.321000,-10.0427,-0.4287,1.1491
25.322000,-10.0560,-0.4217,1.1529
25.323000,-10.0656,-0.4142,1.1566
25.324000,-10.0714,-0.4062,1.1604
25.325000,-10.0735,-0.3977,1.1641
25.326000,-10.0719,-0.3888,1.1678
25.327000,-10.0665,-0.3794,1.1715
25.328000,-10.0573,-0.3695,1.1753
25.329000,-10.0445,-0.3592,1.1790
25.330000,-10.0279,-0.3484,1.1827
25.331000,-10.0445,-0.3421,1.1864
25.332000,-10.0575,-0.3351,1.1901
25.333000,-10.0667,-0.3277,1.1938
25.334000,-10.0722,-0.3197,1.1975
25.335000,-10.0739,-0.3113,1.2012
25.336000,-10.0720,-0.3024,1.2049
25.337000,-10.0664,-0.2930,1.2086
25.338000,-10.0571,-0.2831,1.2123
25.339000,-10.0441,-0.2728,1.2160
25.340000,-10.0274,-0.2621,1.2197
25.341000,-10.0436,-0.2555,1.2233
25.342000,-10.0562,-0.2485,1.2270
25.343000,-10.0650,-0.2410,1.2307
25.344000,-10.0702,-0.2331,1.2344
25.345000,-10.0718,-0.2248,1.2380
25.346000,-10.0696,-0.2160,1.2417
25.347000,-10.0638,-0.2067,1.2453
25.348000,-10.0544,-0.1971,1.2490
25.349000,-10.0412,-0.1870,1.2526
25.350000,-10.0245,-0.1765,1.2563
25.350000,-9.9026,-0.4078,1.2560
25.351000,-9.9188,-0.4018,1.2597
25.351000,-10.0353,-0.7053,1.2591
25.352000,-10.0485,-0.6996,1.2627
25.352000,-9.8022,-0.8808,1.2627
25.353000,-9.8119,-0.8751,1.2663
25.354000,-9.8180,-0.8689,1.2699
25.355000,-9.8204,-0.8623,1.2736
25.356000,-9.8193,-0.8553,1.2772
25.357000,-9.8145,-0.8478,1.2808
25.358000,-9.8060,-0.8399,1.2844
25.359000,-9.7940,-0.8316,1.2881
25.360000,-9.7783,-0.8229,1.2917
25.361000,-9.7949,-0.8180,1.2953
25.362000,-9.8080,-0.8126,1.2989
25.363000,-9.8174,-0.8068,1.3025
25.364000,-9.8232,-0.8006,1.3061
25.365000,-9.8254,-0.7940,1.3097
25.366000,-9.8240,-0.7871,1.3133
25.367000,-9.8190,-0.7797,1.3169
25.368000,-9.8104,-0.7719,1.3204
25.369000,-9.7982,-0.7638,1.3240
25.370000,-9.7825,-0.7553,1.3276
25.371000,-9.7987,-0.7502,1.3312
25.372000,-9.8114,-0.7448,1.3347
25.373000,-9.8205,-0.7390,1.3383
25.374000,-9.8260,-0.7328,1.3419
25.375000,-9.8280,-0.7262,1.3454
25.376000,-9.8264,-0.7191,1.3490
25.377000,-9.8213,-0.7118,1.3525
25.378000,-9.8125,-0.7040,1.3561
25.379000,-9.8003,-0.6958,1.3596
25.380000,-9.7844,-0.6874,1.3632
25.381000,-9.8003,-0.6821,1.3667
25.382000,-9.8127,-0.6766,1.3703
25.383000,-9.8215,-0.6706,1.3738
25.384000,-9.8267,-0.6643,1.3773
25.384000,-9.6045,-0.7635,1.3772
25.385000,-9.6064,-0.7572,1.3807
25.386000,-9.6048,-0.7505,1.3843
25.387000,-9.5996,-0.7435,1.3878
25.388000,-9.5909,-0.7361,1.3913
25.389000,-9.5787,-0.7284,1.3948
25.390000,-9.5630,-0.7203,1.3983
25.391000,-9.5786,-0.7153,1.4018
25.392000,-9.5908,-0.7099,1.4053
25.393000,-9.5995,-0.7041,1.4088
25.394000,-9.6046,-0.6980,1.4123
25.395000,-9.6063,-0.6916,1.4158
25.396000,-9.6044,-0.6849,1.4193
25.397000,-9.5991,-0.6777,1.4228
25.398000,-9.5903,-0.6703,1.4263
25.399000,-9.5779,-0.6625,1.4298
25.400000,-9.5621,-0.6544,1.4333
25.401000,-9.5774,-0.6492,1.4367
25.402000,-9.5892,-0.6436,1.4402
25.403000,-9.5976,-0.6378,1.4437
25.404000,-9.6025,-0.6316,1.4472
25.405000,-9.6038,-0.6251,1.4506
25.406000,-9.6018,-0.6182,1.4541
25.407000,-9.5962,-0.6111,1.4575
25.408000,-9.5873,-0.6037,1.4610
25.409000,-9.5748,-0.5959,1.4644
25.410000,-9.5589,-0.5879,1.4679
25.411000,-9.5738,-0.5825,1.4713
25.412000,-9.5853,-0.5768,1.4748
25.413000,-9.5933,-0.5707,1.4782
25.414000,-9.5980,-0.5644,1.4816
25.415000,-9.5991,-0.5578,1.4850
25.416000,-9.5969,-0.5509,1.4885
25.417000,-9.5912,-0.5437,1.4919
25.418000,-9.5821,-0.5362,1.4953
25.419000,-9.5696,-0.5284,1.4987
25.420000,-9.5537,-0.5204,1.5021
25.421000,-9.5682,-0.5148,1.5055
25.422000,-9.5794,-0.5089,1.5089
25.423000,-9.5872,-0.5027,1.5123
25.424000,-9.5915,-0.4963,1.5157
25.425000,-9.5925,-0.4896,1.5191
25.426000,-9.5900,-0.4826,1.5225
25.427000,-9.5842,-0.4754,1.5259
25.428000,-9.5749,-0.4680,1.5293
25.429000,-9.5623,-0.4602,1.5327
25.430000,-9.5463,-0.4522,1.5361
25.431000,-9.5605,-0.4466,1.5395
25.432000,-9.5714,-0.4407,1.5428
25.433000,-9.5788,-0.4345,1.5462
25.434000,-9.5829,-0.4280,1.5496
25.435000,-9.5837,-0.4212,1.5529
25.436000,-9.5810,-0.4141,1.5563
25.437000,-9.5750,-0.4068,1.5596
25.438000,-9.5657,-0.3991,1.5630
25.438000,-9.2821,-0.4355,1.5626
25.439000,-9.2698,-0.4280,1.5659
25.440000,-9.2542,-0.4203,1.5693
25.441000,-9.2685,-0.4150,1.5726
25.442000,-9.2794,-0.4094,1.5760
25.443000,-9.2870,-0.4035,1.5793
25.444000,-9.2912,-0.3974,1.5826
25.445000,-9.2921,-0.3910,1.5860
25.446000,-9.2897,-0.3843,1.5893
25.447000,-9.2839,-0.3774,1.5926
25.448000,-9.2749,-0.3702,1.5959
25.449000,-9.2625,-0.3628,1.5993
25.450000,-9.2467,-0.3552,1.6026
25.451000,-9.2606,-0.3498,1.6059
25.452000,-9.2712,-0.3440,1.6092
25.453000,-9.2785,-0.3381,1.6125
25.454000,-9.2824,-0.3318,1.6158
25.455000,-9.2831,-0.3253,1.6191
25.456000,-9.2805,-0.3186,1.6224
25.457000,-9.2745,-0.3116,1.6257
25.458000,-9.2653,-0.3044,1.6290
25.458000,-8.9625,-0.3248,1.6291
25.459000,-8.9499,-0.3174,1.6323
25.460000,-8.9340,-0.3098,1.6356
25.461000,-8.9475,-0.3042,1.6389
25.462000,-8.9578,-0.2984,1.6422
25.463000,-8.9647,-0.2924,1.6455
25.464000,-8.9684,-0.2862,1.6487
25.465000,-8.9687,-0.2797,1.6520
25.466000,-8.9658,-0.2729,1.6553
25.467000,-8.9597,-0.2659,1.6585
25.468000,-8.9503,-0.2587,1.6618
25.469000,-8.9376,-0.2513,1.6651
25.470000,-8.9216,-0.2436,1.6683
25.471000,-8.9347,-0.2379,1.6716
25.472000,-8.9445,-0.2319,1.6748
25.473000,-8.9510,-0.2256,1.6781
25.474000,-8.9543,-0.2192,1.6813
25.475000,-8.9544,-0.2125,1.6846
25.476000,-8.9513,-0.2057,1.6878
25.477000,-8.9449,-0.1986,1.6910
25.478000,-8.9352,-0.1913,1.6942
25.479000,-8.9224,-0.1837,1.6975
25.480000,-8.9063,-0.1760,1.7007
25.480000,-8.6493,-0.3600,1.7006
25.481000,-8.6621,-0.3545,1.7038
25.482000,-8.6717,-0.3488,1.7070
25.483000,-8.6780,-0.3429,1.7103
25.484000,-8.6812,-0.3368,1.7135
25.485000,-8.6811,-0.3305,1.7167
25.486000,-8.6779,-0.3240,1.7199
25.487000,-8.6715,-0.3173,1.7231
25.488000,-8.6618,-0.3103,1.7263
25.489000,-8.6490,-0.3032,1.7294
25.490000,-8.6330,-0.2959,1.7326
25.491000,-8.6454,-0.2906,1.7358
25.492000,-8.6547,-0.2850,1.7390
25.493000,-8.6607,-0.2791,1.7422
25.494000,-8.6637,-0.2729,1.7453
25.495000,-8.6634,-0.2665,1.7485
25.496000,-8.6600,-0.2598,1.7517
25.497000,-8.6534,-0.2528,1.7548
25.498000,-8.6437,-0.2456,1.7580
25.499000,-8.6308,-0.2381,1.7611
25.500000,-8.6147,-0.2303,1.7643
25.501000,-8.6268,-0.2248,1.7674
25.502000,-8.6358,-0.2191,1.7706
25.503000,-8.6416,-0.2130,1.7737
25.504000,-8.6443,-0.2068,1.7769
25.505000,-8.6438,-0.2003,1.7800
25.506000,-8.6402,-0.1935,1.7831
25.507000,-8.6335,-0.1865,1.7863
25.508000,-8.6237,-0.1793,1.7894
25.509000,-8.6107,-0.1718,1.7925
25.510000,-8.5946,-0.1641,1.7956
25.511000,-8.6064,-0.1584,1.7988
25.512000,-8.6151,-0.1525,1.8019
25.512000,-8.6053,-0.5117,1.8015
25.513000,-8.6114,-0.5060,1.8046
25.514000,-8.6142,-0.5001,1.8077
25.515000,-8.6140,-0.4939,1.8108
25.516000,-8.6107,-0.4875,1.8139
25.517000,-8.6043,-0.4809,1.8170
25.518000,-8.5947,-0.4740,1.8201
25.519000,-8.5821,-0.4669,1.8232
25.520000,-8.5664,-0.4596,1.8263
25.521000,-8.5783,-0.4541,1.8294
25.522000,-8.5871,-0.4484,1.8325
25.523000,-8.5928,-0.4425,1.8356
25.524000,-8.5954,-0.4363,1.8387
25.525000,-8.5950,-0.4299,1.8417
25.526000,-8.5915,-0.4234,1.8448
25.527000,-8.5849,-0.4166,1.8479
25.528000,-8.5752,-0.4096,1.8510
25.529000,-8.5625,-0.4024,1.8540
25.530000,-8.5467,-0.3950,1.8571
25.531000,-8.5582,-0.3897,1.8601
25.532000,-8.5667,-0.3842,1.8632
25.533000,-8.5721,-0.3783,1.8662
25.534000,-8.5745,-0.3721,1.8693
25.535000,-8.5738,-0.3656,1.8723
25.535000,-8.4748,-0.2876,1.8721
25.536000,-8.4713,-0.2808,1.8751
25.537000,-8.4648,-0.2738,1.8782
25.538000,-8.4552,-0.2665,1.8812
25.539000,-8.4427,-0.2589,1.8842
25.540000,-8.4271,-0.2511,1.8872
25.541000,-8.4386,-0.2456,1.8903
25.542000,-8.4470,-0.2398,1.8933
25.543000,-8.4525,-0.2337,1.8963
25.544000,-8.4549,-0.2274,1.8993
25.545000,-8.4543,-0.2208,1.9023
25.546000,-8.4507,-0.2140,1.9053
25.547000,-8.4441,-0.2070,1.9084
25.548000,-8.4344,-0.1997,1.9114
25.549000,-8.4218,-0.1921,1.9144
25.550000,-8.4062,-0.1844,1.9174
25.551000,-8.4086,-0.1787,1.9204
25.552000,-8.4081,-0.1728,1.9230
25.553000,-8.4052,-0.1666,1.9254
25.554000,-8.4000,-0.1601,1.9275
25.555000,-8.3928,-0.1535,1.9295
25.556000,-8.3837,-0.1466,1.9313
25.557000,-8.3728,-0.1394,1.9330
25.558000,-8.3603,-0.1320,1.9346
25.559000,-8.3463,-0.1244,1.9361
25.560000,-8.3307,-0.1166,1.9376
25.561000,-8.3268,-0.1108,1.9391
25.562000,-8.3215,-0.1047,1.9405
25.563000,-8.3147,-0.0984,1.9420
25.564000,-8.3065,-0.0919,1.9434
25.565000,-8.2968,-0.0852,1.9449
25.566000,-8.2856,-0.0782,1.9464
25.567000,-8.2730,-0.0710,1.9479
25.568000,-8.2588,-0.0636,1.9494
25.569000,-8.2431,-0.0560,1.9510
25.570000,-8.2257,-0.0481,1.9526
25.571000,-8.2227,-0.0422,1.9542
25.572000,-8.2181,-0.0360,1.9558
25.573000,-8.2119,-0.0296,1.9574
25.574000,-8.2042,-0.0230,1.9589
25.575000,-8.1949,-0.0162,1.9605
25.576000,-8.1840,-0.0092,1.9620
25.577000,-8.1716,-0.0020,1.9636
25.578000,-8.1577,0.0054,1.9651
25.578000,-7.9976,-0.2691,1.9650
25.579000,-7.9822,-0.2619,1.9666
25.580000,-7.9652,-0.2545,1.9682
25.581000,-7.9643,-0.2488,1.9698
25.582000,-7.9617,-0.2429,1.9715
25.583000,-7.9575,-0.2368,1.9732
25.584000,-7.9515,-0.2305,1.9749
25.585000,-7.9438,-0.2240,1.9767
25.586000,-7.9343,-0.2173,1.9785
25.587000,-7.9230,-0.2105,1.9803
25.588000,-7.9098,-0.2034,1.9822
25.589000,-7.8948,-0.1962,1.9841
25.590000,-7.8778,-0.1887,1.9861
25.591000,-7.8751,-0.1828,1.9881
25.592000,-7.8705,-0.1767,1.9899
25.592000,-8.0568,-0.2758,1.9827
25.593000,-8.0576,-0.2698,1.9844
25.594000,-8.0568,-0.2638,1.9860
25.595000,-8.0544,-0.2575,1.9875
25.596000,-8.0505,-0.2511,1.9890
25.597000,-8.0452,-0.2445,1.9904
25.598000,-8.0385,-0.2378,1.9917
25.599000,-8.0305,-0.2309,1.9931
25.600000,-8.0210,-0.2238,1.9945
25.601000,-8.0236,-0.2181,1.9958
25.602000,-8.0247,-0.2122,1.9971
25.603000,-8.0245,-0.2061,1.9985
25.604000,-8.0230,-0.1999,1.9999
25.605000,-8.0200,-0.1936,2.0013
25.606000,-8.0157,-0.1871,2.0027
25.607000,-8.0100,-0.1805,2.0041
25.608000,-8.0028,-0.1737,2.0055
25.609000,-7.9941,-0.1668,2.0070
25.610000,-7.9840,-0.1597,2.0085
25.611000,-7.9690,-0.1535,2.0100
25.612000,-7.9529,-0.1473,2.0108
25.613000,-7.9362,-0.1410,2.0111
25.614000,-7.9196,-0.1346,2.0108
25.615000,-7.9034,-0.1281,2.0102
25.616000,-7.8880,-0.1216,2.0092
25.617000,-7.8737,-0.1151,2.0079
25.617000,-7.7996,-0.4728,2.0071
25.618000,-7.7876,-0.4672,2.0056
25.619000,-7.7771,-0.4615,2.0039
25.620000,-7.7683,-0.4557,2.0022
25.621000,-7.7370,-0.4505,2.0003
25.622000,-7.7075,-0.4451,1.9983
25.623000,-7.6800,-0.4398,1.9963
25.624000,-7.6547,-0.4344,1.9942
25.625000,-7.6314,-0.4290,1.9920
25.626000,-7.6103,-0.4235,1.9899
25.627000,-7.5913,-0.4180,1.9877
25.628000,-7.5746,-0.4125,1.9855
25.629000,-7.5600,-0.4070,1.9833
25.630000,-7.5476,-0.4014,1.9811
25.631000,-7.4943,-0.3959,1.9789
25.632000,-7.4436,-0.3905,1.9760
25.632000,-7.4469,-0.5170,1.9588
25.633000,-7.4166,-0.5124,1.9552
25.634000,-7.3902,-0.5078,1.9511
25.635000,-7.3682,-0.5032,1.9465
25.636000,-7.3509,-0.4987,1.9415
25.637000,-7.3388,-0.4943,1.9362
25.638000,-7.3320,-0.4898,1.9307
25.639000,-7.3309,-0.4854,1.9249
25.640000,-7.3357,-0.4811,1.9190
25.641000,-7.2785,-0.4767,1.9130
25.642000,-7.2274,-0.4723,1.9068
25.643000,-7.1825,-0.4679,1.9005
25.644000,-7.1440,-0.4636,1.8941
25.645000,-7.1119,-0.4593,1.8877
25.646000,-7.0862,-0.4551,1.8812
25.647000,-7.0671,-0.4509,1.8747
25.648000,-7.0545,-0.4468,1.8681
25.649000,-7.0484,-0.4427,1.8615
25.650000,-7.0490,-0.4387,1.8549
25.651000,-6.9890,-0.4346,1.8482
25.652000,-6.9355,-0.4306,1.8416
25.653000,-6.8887,-0.4265,1.8349
25.654000,-6.8486,-0.4225,1.8283
25.655000,-6.8152,-0.4186,1.8216
25.656000,-6.7884,-0.4146,1.8149
25.657000,-6.7683,-0.4108,1.8082
25.658000,-6.7549,-0.4069,1.8015
