t,ax,ay,az,gx,gy,gz
43.683000,-2.184835,0.898772,9.802699,-0.001102,-0.000869,0.004944
43.684000,-2.190066,0.906206,9.791221,0.001390,-0.001783,0.003238
43.685000,-2.180838,0.910465,9.806110,0.002019,0.000914,0.005334
43.686000,-2.183109,0.911323,9.818214,0.001176,-0.000166,0.003456
43.687000,-2.179980,0.912132,9.793565,-0.002002,0.000750,0.004854
43.688000,-2.177370,0.911067,9.821648,-0.000493,0.000212,0.003295
43.689000,-1.950967,0.795474,9.802065,-0.002116,0.000765,0.004024
43.690000,-1.949074,0.793833,9.803794,0.000631,-0.001595,0.004523
43.691000,-1.947544,0.783340,9.805882,-0.001113,0.000207,0.002036
43.692000,-1.959437,0.791184,9.798835,-0.000687,-0.000103,0.005514
43.693000,-1.926178,0.789557,9.799740,-0.000038,0.000592,0.002435
43.694000,-1.942635,0.787349,9.810349,-0.000247,0.001248,0.003623
43.695000,-1.915481,0.772963,9.793451,-0.000741,-0.000361,0.003767
43.696000,-1.943701,0.799256,9.815439,0.002787,-0.000619,0.004278
43.697000,-1.950282,0.799107,9.809569,-0.000173,-0.000714,0.003447
43.698000,-1.931175,0.792956,9.796881,0.000448,-0.000255,0.002436
43.699000,-1.937269,0.786208,9.787789,-0.000955,0.002094,0.004299
43.700000,-1.940396,0.786199,9.804095,-0.001031,0.000019,0.004326
43.701000,-1.930882,0.783234,9.811291,0.000452,-0.000011,0.003973
43.702000,-1.925282,0.781444,9.821879,0.001093,0.001542,0.005130
43.703000,-1.913367,0.781176,9.799814,-0.000826,0.000287,0.005400
43.704000,-1.927620,0.784010,9.809476,0.000603,0.000659,0.003408
43.705000,-1.938752,0.773468,9.808192,-0.000847,0.000463,0.005133
43.706000,-1.888910,0.775256,9.805762,-0.000258,0.000758,0.004752
43.707000,-1.880620,0.770109,9.801286,0.000180,-0.000931,0.005198
43.708000,-1.879426,0.770061,9.803534,-0.001763,0.000059,0.004716
43.709000,-1.894272,0.765561,9.804788,0.001295,0.001419,0.004425
43.710000,-1.866116,0.773870,9.802083,-0.001166,-0.000445,0.004879
43.711000,-1.876519,0.765767,9.814100,0.000585,0.000888,0.003330
43.712000,-1.862395,0.760960,9.813621,0.001525,-0.000303,0.001911
43.713000,-1.863988,0.744006,9.800595,0.000840,0.000202,0.002403
43.714000,-1.855202,0.751396,9.797902,0.001417,-0.002130,0.003638
43.715000,-1.854578,0.765186,9.794752,0.001530,0.000230,0.005871
43.716000,-1.850987,0.772434,9.792750,0.000972,0.000058,0.002826
43.717000,-1.880270,0.744711,9.795169,0.001044,0.000233,0.005484
43.718000,-1.855290,0.759619,9.799148,0.000377,-0.000697,0.002493
43.719000,-1.843222,0.744953,9.804964,-0.001212,-0.000802,0.003851
43.720000,-1.841064,0.751705,9.797046,0.000191,-0.000799,0.004678
43.721000,-1.850972,0.752380,9.815185,-0.000748,0.001989,0.001776
43.722000,-1.437611,0.578241,9.806247,0.001099,-0.001617,0.003843
43.723000,-1.432875,0.600607,9.813624,0.001473,0.000421,0.003587
43.724000,-1.433917,0.573152,9.803039,0.000655,0.000306,0.003973
43.725000,-1.432131,0.579151,9.805428,-0.000798,-0.001199,0.003738
43.726000,-1.431570,0.563606,9.789569,-0.001371,0.000904,0.004032
43.727000,-1.430604,0.593971,9.808293,0.000896,-0.001411,0.005548
43.728000,-1.432616,0.586956,9.803633,-0.000740,0.000530,0.005599
43.729000,-1.432716,0.577449,9.808224,0.000899,-0.000894,0.005946
43.730000,-1.431111,0.584308,9.818246,-0.002463,-0.000447,0.002597
43.731000,-1.427466,0.569109,9.797524,0.000578,-0.000256,0.004223
43.732000,-1.422062,0.578552,9.801174,0.000962,0.000799,0.002167
43.733000,-1.421784,0.584976,9.795551,-0.000287,-0.000277,0.002741
43.734000,-1.406305,0.584041,9.806386,0.000258,-0.000046,0.002361
43.735000,-1.430525,0.572891,9.805674,-0.000330,0.002465,0.003594
43.736000,-1.430911,0.559924,9.791305,0.000393,0.002378,0.003583
43.737000,-1.396435,0.574303,9.799744,0.000960,0.000222,0.003724
43.738000,-1.406410,0.590081,9.818960,-0.000216,0.000069,0.005451
43.739000,-1.413010,0.596356,9.789278,-0.000029,-0.001475,0.004165
43.740000,-1.405291,0.582048,9.805259,-0.000031,0.000472,0.006472
43.741000,-0.835590,0.349878,9.796067,0.000587,0.000328,0.004160
43.742000,-0.826170,0.344012,9.802436,-0.001052,0.000459,0.002068
43.743000,-0.848286,0.353823,9.820459,0.000443,0.000644,0.003216
43.744000,-0.863317,0.340091,9.807921,-0.000292,-0.000603,0.000431
43.745000,-0.832666,0.350233,9.815176,-0.000684,-0.000130,0.004151
43.746000,-0.829757,0.360864,9.794504,-0.000845,0.000207,0.003437
43.747000,-0.823978,0.344736,9.810538,-0.000547,-0.000540,0.004329
43.748000,-0.817373,0.353735,9.801303,-0.001688,-0.000670,0.003474
43.749000,-0.823819,0.342824,9.791390,0.000120,0.001161,0.004837
43.750000,-0.841570,0.337553,9.810080,-0.001572,-0.001011,0.002249
43.751000,-0.814992,0.345621,9.798975,-0.000093,-0.000417,0.004979
43.752000,-0.831356,0.358297,9.800803,-0.001260,-0.000695,0.004170
43.753000,-0.811052,0.341924,9.813613,-0.001054,-0.000905,0.003781
43.754000,-0.804479,0.332068,9.809610,-0.000822,-0.001917,0.002896
43.755000,-0.815262,0.354547,9.803377,0.000013,0.000848,0.003856
43.756000,-0.799223,0.356004,9.799117,0.002053,0.001061,0.003726
43.757000,-0.821615,0.349680,9.818733,-0.000185,-0.001027,0.004613
43.758000,-0.811622,0.342044,9.804422,0.000520,0.000350,0.004130
43.759000,-0.811861,0.337067,9.809422,-0.000500,-0.000184,0.004635
43.760000,-0.631824,0.270815,9.801804,0.002108,-0.000475,0.004794
43.761000,-0.632464,0.267222,9.815762,-0.000816,0.000831,0.003544
43.762000,-0.636208,0.277483,9.822817,-0.001943,-0.000362,0.002307
43.763000,-0.635937,0.264487,9.800527,0.000719,0.000840,0.005436
43.764000,-0.634465,0.281339,9.814681,0.000462,0.000982,0.004152
43.765000,-0.638551,0.274920,9.810267,0.001338,0.001253,0.002247
43.766000,-0.631264,0.285045,9.810585,-0.001734,0.000571,0.004711
43.767000,-0.630489,0.286437,9.803225,0.000008,0.000643,0.004599
43.768000,-0.633924,0.280259,9.789540,-0.001257,0.001159,0.005885
43.769000,-0.625298,0.265869,9.814999,-0.000259,-0.000366,0.004157
43.770000,-0.627351,0.299187,9.794179,0.001877,-0.000319,0.002841
43.771000,-0.625971,0.288687,9.812035,0.000870,0.001595,0.003764
43.772000,-0.604369,0.285821,9.808284,-0.001069,-0.000366,0.004441
43.773000,-0.612393,0.277592,9.795250,0.001326,0.000326,0.005661
43.774000,-0.627495,0.275019,9.803662,0.000321,0.000632,0.002767
43.775000,-0.624220,0.282057,9.796721,0.001293,0.002001,0.003235
43.776000,-0.468396,0.216955,9.792807,-0.000620,-0.001212,0.004033
43.777000,-0.464126,0.226577,9.802098,-0.000673,-0.000844,0.003183
43.778000,-0.474255,0.230878,9.803243,0.000220,-0.000499,0.003598
43.779000,-0.470198,0.219698,9.820885,0.000097,-0.000650,0.003189
43.780000,-0.485416,0.209075,9.803520,-0.000261,-0.000285,0.005606
43.781000,-0.479980,0.216950,9.814838,-0.000111,0.000265,0.002795
43.782000,-0.489581,0.212282,9.797350,0.001584,-0.001478,0.004242
43.783000,-0.476594,0.207819,9.793782,-0.000144,-0.001030,0.004776
43.784000,-0.470799,0.216002,9.811757,-0.000416,-0.000913,0.003231
43.785000,-0.474056,0.193057,9.798597,-0.001717,-0.000751,0.005282
43.786000,-0.461578,0.229915,9.814134,-0.001018,0.000310,0.003078
43.787000,-0.474448,0.215925,9.804862,-0.001677,-0.000111,0.002499
43.788000,-0.329209,0.166515,9.806252,0.000289,0.000926,0.003985
43.789000,-0.342216,0.158649,9.805923,-0.000076,-0.000661,0.003524
43.790000,-0.347224,0.180714,9.807366,-0.001296,0.000008,0.003062
43.791000,-0.371938,0.149757,9.817606,0.002215,0.000768,0.005624
43.792000,-0.351456,0.173360,9.800273,0.000022,-0.000113,0.003249
43.793000,-0.354237,0.157589,9.786165,-0.000895,-0.001761,0.004319
43.794000,-0.335138,0.185686,9.809081,-0.000075,0.000702,0.003780
43.795000,-0.361522,0.154602,9.815367,0.001244,0.001446,0.003513
43.796000,-0.342339,0.172821,9.802904,-0.000497,-0.001332,0.004008
43.797000,-0.346007,0.175914,9.807983,0.001174,0.000614,0.003581
43.798000,-0.349257,0.177278,9.809846,-0.000401,-0.001197,0.004136
43.799000,-0.351723,0.150029,9.796758,-0.000387,-0.000097,0.005094
43.800000,-0.360884,0.181071,9.819469,0.001156,0.000119,0.004602
43.801000,-0.351798,0.160802,9.814978,0.001387,-0.001625,0.004166
43.802000,-0.341155,0.158563,9.800026,0.000269,0.001485,0.004521
43.803000,-0.337022,0.160317,9.786423,0.001517,0.000230,0.003252
43.804000,-0.351514,0.142922,9.826531,0.002556,0.001241,0.003843
43.805000,-0.349877,0.142813,9.783737,0.001328,0.001718,0.002809
43.806000,-0.349400,0.164610,9.824775,0.000390,-0.001189,0.003083
43.807000,-0.343872,0.145349,9.820457,0.000407,0.001081,0.003073
43.808000,0.032675,0.029388,9.816927,-0.000171,-0.001143,0.004583
43.809000,0.035796,0.000671,9.808044,0.000880,-0.001730,0.002344
43.810000,0.056304,-0.000098,9.785502,-0.000526,-0.000036,0.004132
43.811000,0.032599,0.010219,9.814615,0.000746,0.001158,0.004229
43.812000,0.031538,0.005109,9.805522,-0.000477,-0.000546,0.004976
43.813000,0.033939,0.030557,9.812536,-0.002406,-0.000795,0.004950
43.814000,0.046414,0.032121,9.823815,-0.000740,-0.000757,0.003887
43.815000,0.033014,0.026776,9.797443,-0.001136,-0.001839,0.002741
43.816000,0.041027,0.007976,9.796934,-0.000648,0.000171,0.003842
43.817000,0.028848,0.028658,9.800666,-0.000225,0.000284,0.002738
43.818000,0.030023,0.026281,9.815953,0.001327,0.000180,0.003098
43.819000,0.043990,0.023538,9.815302,-0.000206,-0.000133,0.001758
43.820000,0.136822,-0.011349,9.815189,0.000706,0.000355,0.003170
43.821000,0.128436,-0.003942,9.793895,-0.000982,0.000417,0.002784
43.822000,0.146234,-0.018119,9.800130,0.000342,-0.000330,0.004645
43.823000,0.129781,-0.017703,9.811463,-0.001276,-0.000977,0.004919
43.824000,0.133863,0.003298,9.819050,0.000503,0.000323,0.004980
43.825000,0.133229,-0.023913,9.804979,-0.001463,0.001152,0.004245
43.826000,0.145404,-0.010193,9.821020,0.000325,-0.001824,0.003750
43.827000,0.143767,-0.011125,9.795510,0.000993,-0.000743,0.004683
43.828000,0.145126,-0.014876,9.791335,0.000031,0.000581,0.005558
43.829000,0.141294,0.016498,9.801693,-0.001045,0.000375,0.003382
43.830000,0.139323,0.004875,9.797115,-0.000868,-0.000556,0.003312
43.831000,0.154080,-0.006677,9.811026,-0.001618,-0.000292,0.003953
43.832000,0.144770,-0.012243,9.794718,0.000946,-0.000357,0.004459
43.833000,0.152047,-0.011682,9.800697,0.000402,0.001010,0.003717
43.834000,0.153836,-0.000136,9.816446,-0.002140,0.000379,0.004552
43.835000,0.155808,-0.006310,9.802209,-0.002473,-0.001656,0.005841
43.836000,0.139359,-0.001586,9.809013,0.000394,-0.001204,0.004689
43.837000,0.145504,-0.007582,9.801641,-0.000170,-0.000976,0.003223
43.838000,0.138684,-0.005712,9.797905,-0.000499,0.000880,0.004327
43.839000,0.147474,-0.006889,9.815461,-0.000220,0.001788,0.004884
43.840000,0.297668,-0.064115,9.799013,-0.000779,-0.001259,0.005487
43.841000,0.282667,-0.079677,9.832617,0.001079,-0.000485,0.004313
43.842000,0.316840,-0.073110,9.800695,0.000595,0.001845,0.004328
43.843000,0.293655,-0.063478,9.793449,0.000845,0.001296,0.005427
43.844000,0.317383,-0.071612,9.809474,-0.000654,0.000224,0.002681
43.845000,0.301126,-0.068398,9.795385,0.000352,0.000321,0.003205
43.846000,0.307634,-0.052079,9.820363,0.001855,0.000566,0.003803
43.847000,0.286689,-0.062393,9.816401,-0.001788,-0.000992,0.005214
43.848000,0.270959,-0.070425,9.815614,-0.000337,0.001305,0.003975
43.849000,0.308933,-0.061015,9.795522,-0.001070,0.000366,0.005390
43.850000,0.275423,-0.076252,9.819824,0.000659,0.000311,0.004175
43.851000,0.293938,-0.052510,9.800543,0.001092,-0.000044,0.005305
43.852000,0.276136,-0.070963,9.813152,0.000137,-0.000798,0.002811
43.853000,0.296322,-0.042685,9.797207,0.001181,-0.000821,0.002871
43.854000,0.297401,-0.062243,9.829930,-0.001055,-0.001109,0.003763
43.855000,0.293574,-0.045043,9.789043,-0.000213,0.000843,0.003898
43.856000,0.286273,-0.066316,9.810998,0.002121,-0.001383,0.004571
43.857000,0.277738,-0.072129,9.789553,0.000762,0.000199,0.004009
43.858000,0.271046,-0.059784,9.809953,-0.002344,-0.002317,0.004969
43.859000,0.281722,-0.073732,9.806439,-0.000666,-0.000685,0.002802
43.860000,0.284952,-0.073846,9.803330,0.000742,0.000208,0.002970
43.861000,0.278343,-0.094159,9.803928,-0.001078,-0.001252,0.003318
43.862000,0.290488,-0.072635,9.806768,-0.001253,0.000645,0.004239
43.863000,0.289815,-0.088178,9.804024,0.000094,0.001801,0.004055
43.864000,0.270730,-0.075458,9.794095,-0.000556,0.000212,0.004284
43.865000,0.295475,-0.067890,9.811495,0.000105,-0.001225,0.002412
43.866000,0.284205,-0.079607,9.807627,-0.000160,-0.000159,0.004909
43.867000,0.280842,-0.073796,9.813318,0.000272,-0.001626,0.003394
43.868000,0.268714,-0.061669,9.823560,-0.000312,-0.000714,0.001467
43.869000,0.288394,-0.083645,9.796049,0.000308,-0.001333,0.004876
43.870000,0.263324,-0.063849,9.793942,0.000648,0.000335,0.003323
43.871000,0.287713,-0.054945,9.816806,-0.000549,-0.000756,0.003912
43.872000,0.267396,-0.063010,9.786732,0.000168,0.000850,0.003079
43.873000,0.262806,-0.079815,9.809659,0.000420,-0.001092,0.002991
43.874000,0.275979,-0.090682,9.809626,0.000031,0.000070,0.005562
43.875000,0.278716,-0.079415,9.806225,-0.000094,0.001650,0.001487
43.876000,0.275137,-0.069296,9.794715,-0.000428,-0.000952,0.004032
43.877000,0.270021,-0.087230,9.801190,-0.000585,0.001048,0.004669
43.878000,0.276920,-0.068420,9.824200,0.000965,0.000504,0.003544
43.879000,0.266908,-0.060697,9.799867,0.000735,0.000232,0.003436
43.880000,0.290478,-0.080002,9.807263,0.000742,-0.000086,0.003234
43.881000,0.268554,-0.060807,9.800064,-0.000545,0.000872,0.005310
43.882000,0.249525,-0.062310,9.796496,0.000425,0.000870,0.001477
43.883000,0.295554,-0.066002,9.805352,0.000520,-0.000673,0.003210
43.884000,0.264291,-0.070220,9.799863,-0.000389,0.000954,0.003838
43.885000,0.285197,-0.066676,9.793955,-0.000825,0.000575,0.004004
43.886000,0.274822,-0.078465,9.794502,-0.000491,-0.000878,0.003063
43.887000,0.296776,-0.088141,9.805377,0.001021,-0.000751,0.003084
43.888000,0.283757,-0.071211,9.808704,-0.000086,-0.000102,0.003849
43.889000,0.250915,-0.061584,9.810160,-0.000002,0.001660,0.004710
43.890000,0.171136,-0.062658,9.815946,-0.000690,0.002032,0.003752
43.891000,0.158186,-0.031456,9.806413,-0.000011,0.000998,0.003674
43.892000,0.164796,-0.055057,9.805735,-0.000328,-0.000154,0.005236
43.893000,0.151123,-0.059117,9.808280,-0.000933,-0.000811,0.004005
43.894000,0.180050,-0.047265,9.822150,-0.002038,-0.000859,0.003127
43.895000,0.154585,-0.051781,9.805216,-0.000647,-0.000235,0.005171
43.896000,0.165018,-0.062510,9.815736,0.001665,-0.001611,0.003488
43.897000,0.168797,-0.065023,9.810543,0.000028,-0.001237,0.002233
43.898000,0.169455,-0.046318,9.818584,0.000979,-0.001247,0.004763
43.899000,0.158185,-0.070749,9.794573,-0.002209,-0.000173,0.004045
43.900000,0.173648,-0.051474,9.819549,-0.001419,0.000322,0.002384
43.901000,0.148262,-0.040165,9.799451,-0.000407,-0.000507,0.004243
43.902000,0.183289,-0.057760,9.808766,0.000162,0.000126,0.004589
43.903000,0.156500,-0.056319,9.786327,-0.000693,-0.000272,0.003914
43.904000,0.177961,-0.045069,9.819783,-0.001594,-0.000135,0.003709
43.905000,0.167553,-0.046687,9.803859,-0.001435,0.000620,0.001981
43.906000,0.141504,-0.035241,9.793198,-0.000269,0.000654,0.004069
43.907000,0.144315,-0.037351,9.805971,0.001036,-0.000218,0.004093
43.908000,0.141032,-0.060494,9.808315,0.000328,-0.001051,0.003334
43.909000,0.135059,-0.055181,9.794994,-0.000486,-0.000339,0.004925
43.910000,0.166143,-0.048937,9.817423,0.001516,0.002717,0.001215
43.911000,0.141554,-0.031972,9.809076,0.000081,-0.000354,0.003996
43.912000,0.147246,-0.062260,9.784180,0.000686,0.001013,0.003236
43.913000,0.152617,-0.046721,9.819802,0.001232,-0.000041,0.003071
43.914000,0.136278,-0.062243,9.798629,-0.001448,0.000633,0.002836
43.915000,0.130739,-0.056871,9.831685,0.000058,0.000575,0.004812
43.916000,0.137502,-0.048288,9.810755,-0.000140,0.001119,0.004336
43.917000,0.156162,-0.059935,9.810968,0.001546,-0.001662,0.004786
43.918000,0.128209,-0.045334,9.806429,0.000521,-0.000652,0.003567
43.919000,0.124966,-0.067366,9.808690,0.000582,-0.000404,0.004825
43.920000,0.122918,-0.049838,9.806735,-0.000323,0.000617,0.003453
43.921000,0.101973,-0.045077,9.838247,-0.000617,-0.001357,0.004584
43.922000,0.129037,-0.051672,9.828603,0.001252,-0.001481,0.005049
43.923000,0.117948,-0.044456,9.790369,0.001176,0.000741,0.003819
43.924000,0.119575,-0.041192,9.820969,0.000206,-0.001967,0.003143
43.925000,0.115192,-0.042598,9.809735,-0.000287,0.000080,0.003546
43.926000,0.136407,-0.041405,9.807678,0.001554,0.000873,0.003670
43.927000,0.123761,-0.039193,9.794935,-0.000485,-0.000735,0.004987
43.928000,0.130484,-0.049269,9.820797,0.001481,0.001129,0.003567
43.929000,0.103059,-0.042030,9.814594,-0.000614,-0.000368,0.004287
43.930000,0.133215,-0.059346,9.804448,-0.000374,-0.000160,0.004402
43.931000,0.125308,-0.042090,9.814593,-0.001697,0.000037,0.002864
43.932000,0.127372,-0.058195,9.803111,-0.000493,0.000467,0.005336
43.933000,0.116821,-0.057451,9.792488,-0.000531,-0.000118,0.003401
43.934000,0.115274,-0.042792,9.811033,-0.001323,0.001323,0.005569
43.935000,0.111313,-0.039454,9.803110,-0.000387,0.000829,0.004123
43.936000,0.123290,-0.054264,9.814309,-0.001237,0.001142,0.004814
43.937000,0.105936,-0.047551,9.817145,0.000151,-0.001599,0.003581
43.938000,0.125969,-0.044410,9.804972,-0.001229,-0.001198,0.002968
43.939000,0.030814,-0.044847,9.809255,0.000139,0.000227,0.004237
43.940000,0.020832,-0.024532,9.806654,0.000769,-0.000459,0.002834
43.941000,0.040311,-0.022026,9.820053,0.000931,0.000056,0.006662
43.942000,0.037276,-0.047256,9.813033,0.001071,-0.001506,0.002349
43.943000,0.014200,-0.044605,9.801293,-0.001341,-0.000464,0.003254
43.944000,0.041899,-0.025572,9.810192,0.000547,0.000424,0.004302
43.945000,0.037110,-0.037498,9.795220,0.001973,0.000832,0.003772
43.946000,0.041478,-0.028511,9.806224,0.000888,0.001001,0.003221
43.947000,0.025952,-0.034165,9.790950,0.000368,0.000221,0.005209
43.948000,0.037742,-0.029884,9.798147,0.000037,0.001209,0.004011
43.949000,0.027738,-0.032457,9.816162,-0.000656,-0.000147,0.004062
43.950000,0.042278,-0.024685,9.809808,-0.001562,0.000579,0.002519
43.951000,0.024271,-0.021049,9.805919,-0.000612,0.000107,0.002654
43.952000,0.020437,-0.030480,9.809019,0.001022,0.000234,0.004692
43.953000,0.009749,-0.022285,9.820904,0.000873,0.000631,0.005239
43.954000,0.015199,-0.026758,9.794273,-0.001252,-0.000163,0.003661
43.955000,0.024143,-0.039412,9.821934,-0.002233,0.000838,0.004043
43.956000,0.015073,-0.032232,9.807230,0.001205,-0.001880,0.004722
43.957000,0.025337,-0.038837,9.813868,-0.000415,-0.000516,0.002401
43.958000,0.022412,-0.014135,9.799487,-0.000770,0.000409,0.005045
43.959000,0.018237,-0.034361,9.804144,-0.000324,-0.000536,0.004054
43.960000,0.019397,-0.025167,9.804916,0.000680,0.000326,0.003515
43.961000,0.020102,-0.035526,9.809969,0.000565,0.001003,0.006079
43.962000,0.010566,-0.043633,9.818059,0.001091,0.000046,0.004006
43.963000,0.016800,-0.030217,9.814057,0.001326,0.000253,0.005213
43.964000,0.015883,-0.021587,9.820616,-0.001050,-0.000074,0.002282
43.965000,0.012503,-0.045529,9.796342,-0.000187,-0.000222,0.003503
43.966000,0.019077,-0.012821,9.804283,0.000218,-0.000674,0.002333
43.967000,0.008984,-0.034813,9.802886,0.001063,-0.000707,0.004021
43.968000,0.011694,-0.042561,9.796126,-0.000459,-0.000545,0.004214
43.969000,0.011764,-0.036274,9.809857,-0.000305,-0.000023,0.005560
43.970000,0.018996,-0.037800,9.801477,-0.000131,0.001189,0.005191
43.971000,0.000493,-0.025028,9.813096,-0.000460,0.001049,0.002562
43.972000,-0.013009,-0.035368,9.813766,0.000964,0.000678,0.001571
43.973000,-0.013215,-0.035150,9.779228,0.000020,0.001418,0.004236
43.974000,0.000562,-0.033544,9.802037,-0.000400,-0.001039,0.001670
43.975000,-0.003617,-0.017618,9.822579,-0.000254,0.000191,0.002750
43.976000,-0.016539,-0.030236,9.805523,-0.001458,0.001270,0.005424
43.977000,-0.022294,-0.031478,9.821163,-0.001286,0.001792,0.004127
43.978000,0.006764,-0.027239,9.796104,-0.000839,-0.000260,0.003452
43.979000,0.016545,0.000708,9.794848,-0.000235,-0.000797,0.001632
43.980000,-0.015092,-0.013593,9.794177,-0.000183,-0.000602,0.004750
43.981000,-0.005939,-0.033739,9.799315,0.000650,-0.000819,0.004887
43.982000,-0.002951,-0.030626,9.783314,0.000136,0.001534,0.003742
43.983000,0.005468,-0.035814,9.799258,-0.001781,-0.000518,0.004209
43.984000,0.015387,-0.014190,9.797963,-0.001399,-0.000694,0.002952
43.985000,-0.034664,-0.024346,9.793676,0.001397,0.001562,0.002224
43.986000,-0.036810,-0.009108,9.828082,-0.000087,-0.000997,0.003559
